TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod,Year,Month,Quarter,MonthName,CalculatedRevenue,AgeGroup,PriceRange,Cluster
dc608773-0894-4c92-bf99-3540452ce04f,2024-04-29,choose,Adams-Sanchez,911.36,85,77465.6,38,Other,Joshuaport,Debit Card,2024,4,2,Apr,77465.6,36-45,900-1200,0
30af2d71-9a68-4991-95af-89cafcf55d09,2024-04-29,heart,"Russell, Watts and Wade",1182.85,82,96993.7,19,Female,New Justin,Credit Card,2024,4,2,Apr,96993.7,18-25,900-1200,3
f26a4e4f-7e9e-481e-a594-fede2d967ec5,2024-04-06,light,Gonzalez-Horn,483.26,29,14014.539999999999,37,Other,Charleschester,Online,2024,4,2,Apr,14014.539999999999,36-45,300-600,1
715060e8-9a75-4ba6-9ff2-ebd2fc19c56f,2024-06-05,marriage,Graham Ltd,479.44,60,28766.4,46,Female,West Rickychester,Debit Card,2024,6,2,Jun,28766.4,46-55,300-600,2
fdc43a9d-8456-4296-865f-a7961111ad90,2024-01-16,picture,Wagner-Carrillo,897.02,7,6279.139999999999,44,Other,Stacyville,Cash,2024,1,1,Jan,6279.139999999999,36-45,600-900,2
8a020b59-0bf5-4548-8b12-0380b5d1a25f,2024-02-25,wall,"Lee, Simpson and West",437.56,33,14439.48,31,Other,Kellerhaven,Debit Card,2024,2,1,Feb,14439.48,26-35,300-600,1
0a2ea933-d97c-47c9-8967-ee955688d891,2024-01-19,education,"Gonzalez, Lowe and Robinson",872.16,20,17443.2,42,Female,South Bruce,Online,2024,1,1,Jan,17443.2,36-45,600-900,2
17554e04-06b9-4c1b-9e9a-fbf25692f734,2024-06-22,would,"Cameron, Hughes and Lara",965.18,37,35711.659999999996,27,Female,West Joshuabury,Cash,2024,6,2,Jun,35711.659999999996,26-35,900-1200,3
95b1d002-ca82-4cf9-874f-e459284e317c,2024-04-16,feel,Hays LLC,110.16,64,7050.24,39,Female,Chungfort,Debit Card,2024,4,2,Apr,7050.24,36-45,< 300,1
5b971458-ca8d-4320-b8dd-fa1cd0d3f733,2024-07-15,why,Martin-Morales,434.12,30,13023.6,53,Other,Buchananstad,Credit Card,2024,7,3,Jul,13023.6,46-55,300-600,2
4f9b0ffa-7eff-4e71-82df-f386d3c6d7cd,2024-07-08,eat,Wilkinson-Reyes,1217.5,63,76702.5,56,Male,New Annetteport,Debit Card,2024,7,3,Jul,76702.5,56-65,> 1200,0
dc39d6b0-7765-4132-8354-404e626b33a8,2024-05-06,kind,Buck LLC,293.24,28,8210.720000000001,62,Other,West Danielleside,Online,2024,5,2,May,8210.720000000001,56-65,< 300,2
45d2ad88-0e27-477f-9a74-3990ebd65838,2024-06-14,drug,Hall LLC,249.49,55,13721.95,33,Other,North Donnaborough,Debit Card,2024,6,2,Jun,13721.95,26-35,< 300,1
995793a5-c08a-4096-936c-fd3a44030712,2024-04-13,mind,Garrett Group,681.33,92,62682.36,26,Other,West Jamestown,Credit Card,2024,4,2,Apr,62682.36,26-35,600-900,3
5e89e980-d3c1-47ef-9fd4-c2117f5d3baa,2024-06-29,approach,"Thompson, Johnson and Smith",298.02,54,16093.079999999998,24,Male,Lake Melissashire,Credit Card,2024,6,2,Jun,16093.079999999998,18-25,< 300,1
49bed902-f822-4b0f-8ee1-2c23923a1fc4,2024-07-09,all,Branch Ltd,219.99,19,4179.81,63,Other,Danielshire,Credit Card,2024,7,3,Jul,4179.81,56-65,< 300,2
d24e4773-7a2d-4a74-8f68-abccc3bbe00f,2024-07-09,group,Bailey-Davis,733.08,95,69642.6,44,Female,East Deborahfurt,Online,2024,7,3,Jul,69642.6,36-45,600-900,0
ca18ad10-f78b-4885-abed-548b2298ece2,2024-02-20,interesting,"Morales, Hansen and Colon",877.61,13,11408.93,44,Female,Dorseytown,Credit Card,2024,2,1,Feb,11408.93,36-45,600-900,2
7df13af7-873c-4afb-b644-9f9ecf79410d,2024-07-17,statement,Ross PLC,1426.34,33,47069.219999999994,22,Female,East Nicoleton,Credit Card,2024,7,3,Jul,47069.219999999994,18-25,> 1200,3
be62bbce-ff3d-4faf-a943-1c5163ea0d7f,2024-06-01,purpose,Hill Ltd,185.44,6,1112.6399999999999,58,Other,North Lesliefort,Online,2024,6,2,Jun,1112.6399999999999,56-65,< 300,2
7b0cb646-6dc6-4c1d-85d6-75e2701cb1c9,2024-05-19,out,Mayo PLC,1168.22,75,87616.5,63,Female,Phillipsmouth,Credit Card,2024,5,2,May,87616.5,56-65,900-1200,0
d0d037e8-fd5d-4d56-b21c-980b3b98caef,2024-04-23,service,Adams Group,1003.56,8,8028.48,48,Other,Port Hollytown,Credit Card,2024,4,2,Apr,8028.48,46-55,900-1200,2
638750d6-c86d-45b8-b18a-a132e1988791,2024-03-23,end,"Wilson, Wilson and Smith",1474.5,59,86995.5,57,Other,Emilyburgh,Cash,2024,3,1,Mar,86995.5,56-65,> 1200,0
bbf10f68-d604-45be-aabe-e39d85e0ff20,2024-04-25,develop,Valencia and Sons,726.99,65,47254.35,59,Female,Amyberg,Debit Card,2024,4,2,Apr,47254.35,56-65,600-900,2
1596f411-95d1-4f54-b075-0a0d87c0d57a,2024-05-16,organization,Hernandez PLC,911.58,66,60164.280000000006,49,Other,Nelsonside,Debit Card,2024,5,2,May,60164.280000000006,46-55,900-1200,0
08b85588-5809-4126-9821-dbf5701f4c7a,2024-01-11,then,Ball-Clay,1209.12,30,36273.6,36,Female,Santiagoland,Online,2024,1,1,Jan,36273.6,36-45,> 1200,3
31822680-e4e6-4e08-a8e1-c9d5ae3de134,2024-06-30,weight,Wiggins-Wallace,537.73,91,48933.43,32,Male,Walkerborough,Online,2024,6,2,Jun,48933.43,26-35,300-600,1
f45013b4-7537-4c29-91fc-9433bba7b7ed,2024-01-06,pick,"Edwards, Davidson and Houston",120.3,40,4812.0,53,Male,North Jonathanchester,Cash,2024,1,1,Jan,4812.0,46-55,< 300,2
db246cbb-6c5d-405f-90a0-1b46163ed177,2024-05-18,skill,Morgan PLC,836.88,5,4184.4,34,Male,Stanleyfurt,Credit Card,2024,5,2,May,4184.4,26-35,600-900,1
743cfbfa-e734-481e-80e2-c79bed85c018,2024-02-20,almost,Hernandez Ltd,187.57,20,3751.3999999999996,31,Female,New Allison,Credit Card,2024,2,1,Feb,3751.3999999999996,26-35,< 300,1
44d5295b-e51c-4434-9320-32f3e4a2bd64,2024-03-08,the,"Cobb, Duffy and Roberts",170.33,95,16181.35,32,Other,Clarkburgh,Online,2024,3,1,Mar,16181.35,26-35,< 300,1
1154c6ec-e1aa-4533-a2a8-1d8acc0fda56,2024-03-08,reality,Brown Inc,1118.72,89,99566.08,25,Other,West Michaelberg,Cash,2024,3,1,Mar,99566.08,18-25,900-1200,0
206b48f0-cbbf-4547-ad60-849249669848,2024-02-16,skill,Cole and Sons,530.21,46,24389.660000000003,45,Male,West Desireefort,Online,2024,2,1,Feb,24389.660000000003,36-45,300-600,2
da032253-d5ac-4572-8c81-a4d378b5ff39,2024-01-04,seat,Baker and Sons,1435.0,12,17220.0,27,Female,Erinside,Online,2024,1,1,Jan,17220.0,26-35,> 1200,3
af77dbfc-d717-4682-a596-4cad1d7c55cf,2024-05-20,fine,"Mcknight, Moody and Mason",943.28,91,85838.48,44,Male,Lake Jesse,Credit Card,2024,5,2,May,85838.48,36-45,900-1200,0
0573f325-9457-4657-a7c4-447a19d93f99,2024-01-17,government,Morris-Davis,497.32,3,1491.96,43,Other,South Sara,Online,2024,1,1,Jan,1491.96,36-45,300-600,1
a5931296-6638-4474-8150-84549ed0fffa,2024-01-18,mouth,"Price, Carpenter and Adams",519.46,82,42595.72,21,Other,New Katherineland,Cash,2024,1,1,Jan,42595.72,18-25,300-600,1
92a1d414-740c-450f-9532-af4cc548d97d,2024-03-26,explain,Smith-Barr,767.55,70,53728.5,47,Male,New Stephanie,Debit Card,2024,3,1,Mar,53728.5,46-55,600-900,2
0212c598-4e8f-4eee-83a4-46044afc035d,2024-05-21,foot,Wheeler-Summers,1411.66,56,79052.96,27,Other,East Kimberly,Cash,2024,5,2,May,79052.96,26-35,> 1200,3
7f1a08ed-7ba5-4eb8-bf54-f02ad812679f,2024-04-25,fight,"Washington, Burns and Li",636.1,49,31168.9,20,Male,South Joshua,Debit Card,2024,4,2,Apr,31168.9,18-25,600-900,1
3a549b06-f14f-4b50-9c3f-3aa619e632ed,2024-07-19,world,"Rodriguez, Adams and Smith",554.03,85,47092.549999999996,29,Other,North Joseshire,Cash,2024,7,3,Jul,47092.549999999996,26-35,300-600,1
4168d51e-ca86-483e-9591-ff2172756a79,2024-06-22,decade,Walter-Lynn,1204.69,26,31321.940000000002,32,Male,Port James,Credit Card,2024,6,2,Jun,31321.940000000002,26-35,> 1200,3
0dc24452-36a1-41da-9dc7-e4676b6df2c7,2024-01-04,positive,James PLC,1037.32,26,26970.32,53,Female,Lake Shawntown,Credit Card,2024,1,1,Jan,26970.32,46-55,900-1200,2
68411452-c7dc-4692-93b2-7d473e876951,2024-04-01,president,Mata-Burns,971.16,86,83519.76,45,Female,South Nicole,Credit Card,2024,4,2,Apr,83519.76,36-45,900-1200,0
02c2544c-36f1-405b-ade0-5b5725b91e35,2024-01-02,girl,"Salazar, Myers and Mcmahon",1164.58,67,78026.86,57,Other,Kaitlinhaven,Credit Card,2024,1,1,Jan,78026.86,56-65,900-1200,0
483f8dc0-9f01-46a4-8ce4-3cff49354c80,2024-07-10,organization,Jones-Leonard,201.85,31,6257.349999999999,38,Other,Williamside,Cash,2024,7,3,Jul,6257.349999999999,36-45,< 300,1
ec209b88-ea96-4acb-82c2-74a23e69e271,2024-01-19,choice,Little-Perez,256.42,67,17180.14,63,Male,Leonardfort,Cash,2024,1,1,Jan,17180.14,56-65,< 300,2
97eeef8c-56dd-47b9-b9d9-b26ad38c0cc6,2024-01-15,prevent,Smith-Stokes,420.81,75,31560.75,53,Female,Ashleytown,Credit Card,2024,1,1,Jan,31560.75,46-55,300-600,2
3f591e8b-fd26-4d8e-9556-2ce32355437e,2024-02-26,one,Cain Group,443.56,85,37702.6,47,Other,Barrettberg,Online,2024,2,1,Feb,37702.6,46-55,300-600,2
0964c272-102f-4bd9-b9e1-4535b8348809,2024-04-02,sure,Glenn-Fernandez,166.05,72,11955.6,33,Male,Schneiderchester,Cash,2024,4,2,Apr,11955.6,26-35,< 300,1
09f74743-03f6-412d-99e7-b7c8c8f2ce69,2024-04-09,financial,Moore Ltd,874.01,43,37582.43,51,Other,North Michael,Online,2024,4,2,Apr,37582.43,46-55,600-900,2
abefc58d-71bd-4773-97c9-327c91d8c95f,2024-01-23,when,"Potter, Bailey and Turner",1137.26,80,90980.8,35,Male,New James,Debit Card,2024,1,1,Jan,90980.8,26-35,900-1200,0
977263fa-3ed6-4d8b-93de-0265a75e9bc6,2024-05-24,begin,Cooley-Reed,901.21,88,79306.48000000001,63,Female,Jameston,Credit Card,2024,5,2,May,79306.48000000001,56-65,900-1200,0
8d5dc29d-6bf1-4c18-9156-9f8cde7f4f39,2024-02-23,many,Peterson and Sons,269.43,91,24518.13,20,Other,Nealmouth,Debit Card,2024,2,1,Feb,24518.13,18-25,< 300,1
b611c79c-47a1-48af-8e12-3fe21f1ed9fc,2024-02-04,seven,Brown-Solis,1158.16,65,75280.40000000001,60,Other,South Elizabethside,Cash,2024,2,1,Feb,75280.40000000001,56-65,900-1200,0
addad3bd-167b-419c-9cfe-9af6ca953e33,2024-04-04,mission,Wilcox and Sons,547.67,81,44361.27,27,Other,West Jessica,Debit Card,2024,4,2,Apr,44361.27,26-35,300-600,1
620786bc-76c8-49ca-b01b-0497c66114d4,2024-06-10,amount,Whitney-Cook,203.92,30,6117.599999999999,35,Other,Tanyafort,Online,2024,6,2,Jun,6117.599999999999,26-35,< 300,1
57165174-9912-4a75-b67d-a22ba2f8e401,2024-01-11,big,"Hill, Hall and Hess",374.41,15,5616.150000000001,40,Female,Port Nathan,Debit Card,2024,1,1,Jan,5616.150000000001,36-45,300-600,1
dc49e206-211f-4175-84a2-44b7ee4b46de,2024-03-16,leg,"Howard, Wood and Rosales",534.44,46,24584.24,45,Male,Edwardstad,Credit Card,2024,3,1,Mar,24584.24,36-45,300-600,2
07097620-54aa-4e73-9024-c51380f3deca,2024-06-22,base,Aguilar-Scott,1019.36,55,56064.8,33,Female,Sharonberg,Cash,2024,6,2,Jun,56064.8,26-35,900-1200,3
b11232a4-bb33-4114-9d2e-9d3447594402,2024-03-01,time,Garrett Group,965.45,81,78201.45,33,Male,East Andrew,Cash,2024,3,1,Mar,78201.45,26-35,900-1200,3
e6a1b391-e23a-45c6-bd82-e147fc850435,2024-05-31,decade,Nelson-Wright,630.85,4,2523.4,27,Male,East Tracey,Credit Card,2024,5,2,May,2523.4,26-35,600-900,1
9398a206-71cd-46ff-acd1-d99ebb1ed058,2024-03-04,look,Wilkins-Price,1277.62,51,65158.619999999995,62,Other,Jessicaside,Credit Card,2024,3,1,Mar,65158.619999999995,56-65,> 1200,0
9e882c68-34f4-4e1a-9f82-91a3597967b0,2024-03-16,wall,"Evans, Taylor and Peterson",364.81,43,15686.83,22,Other,Norrisville,Credit Card,2024,3,1,Mar,15686.83,18-25,300-600,1
d1a83740-a873-4b21-9dda-ff391ec5acd6,2024-05-24,yes,"Nunez, Porter and Bell",536.8,85,45627.99999999999,37,Female,Lake Joan,Debit Card,2024,5,2,May,45627.99999999999,36-45,300-600,1
746e2d69-e2f6-4a37-8315-8f5443a85e7d,2024-01-09,establish,"Brooks, Rodriguez and Knight",264.68,68,17998.24,54,Female,Olsenview,Debit Card,2024,1,1,Jan,17998.24,46-55,< 300,2
4312a164-7bcf-4c11-ac62-c915889ebb22,2024-06-10,loss,"Willis, Watson and Monroe",870.58,99,86187.42,61,Male,Markland,Online,2024,6,2,Jun,86187.42,56-65,600-900,0
7d1a4cb8-61c4-491a-b089-fd0f95f0d3b5,2024-07-24,year,Taylor-Keller,356.09,68,24214.12,44,Male,Timothyland,Credit Card,2024,7,3,Jul,24214.12,36-45,300-600,2
716ca483-6e73-457c-95fa-d3f22a2a7c7e,2024-07-01,she,Ruiz LLC,1211.43,19,23017.170000000002,25,Other,Williamstown,Cash,2024,7,3,Jul,23017.170000000002,18-25,> 1200,3
56ba6e3e-8414-4518-a664-01027cc427da,2024-06-10,kid,Richardson PLC,884.15,70,61890.5,22,Other,East Toni,Online,2024,6,2,Jun,61890.5,18-25,600-900,3
5853958c-628e-4e70-90cb-e15cbc344f25,2024-07-02,for,Foster Ltd,1119.68,7,7837.76,33,Other,East Andreamouth,Cash,2024,7,3,Jul,7837.76,26-35,900-1200,3
b948b66c-d172-489a-8e94-83b66debac84,2024-05-21,what,"West, Potts and Santos",885.86,5,4429.3,19,Other,Haileyport,Debit Card,2024,5,2,May,4429.3,18-25,600-900,3
9eae19c3-5353-4d1a-b557-73080cfa4100,2024-07-07,hair,"Jones, Phillips and Mckinney",894.2,95,84949.0,46,Female,Martinfurt,Credit Card,2024,7,3,Jul,84949.0,46-55,600-900,0
316ae676-2311-46eb-84b1-088dfeeb19dd,2024-02-04,back,Boone PLC,1203.42,59,71001.78,53,Male,Port Erin,Online,2024,2,1,Feb,71001.78,46-55,> 1200,0
5a74ead5-1716-49e8-b159-a312793d1e19,2024-07-15,scene,"Soto, Hubbard and Kim",1240.29,2,2480.58,60,Male,Walkertown,Online,2024,7,3,Jul,2480.58,56-65,> 1200,2
44f2a19f-ad29-478b-afc1-a94f43cf4b01,2024-05-12,task,Spencer-Cardenas,783.9,4,3135.6,40,Male,Port Susanfort,Debit Card,2024,5,2,May,3135.6,36-45,600-900,2
cbafd54c-f2a1-486e-9662-5dec2835c70b,2024-07-09,everybody,Webster-Sullivan,580.56,34,19739.039999999997,55,Male,New Joshuashire,Online,2024,7,3,Jul,19739.039999999997,46-55,300-600,2
5881ec91-b302-4feb-a392-2bb0fa0c2972,2024-04-11,stage,Escobar and Sons,426.56,99,42229.44,55,Other,West Beth,Credit Card,2024,4,2,Apr,42229.44,46-55,300-600,2
e3b45f0a-999b-4aef-947e-2015fbb4c651,2024-04-25,win,"Vincent, Oneill and Bryant",479.02,60,28741.199999999997,60,Female,Lynnside,Cash,2024,4,2,Apr,28741.199999999997,56-65,300-600,2
2e558988-3b2e-4760-acbf-4ace0dd23545,2024-07-21,type,Becker-Smith,356.01,42,14952.42,64,Other,East Toddtown,Cash,2024,7,3,Jul,14952.42,56-65,300-600,2
8ba5d8f3-2b85-42a4-a929-ff7ceacfb7dd,2024-06-27,try,"Morris, Gay and Spencer",325.12,44,14305.28,19,Female,New Alicia,Debit Card,2024,6,2,Jun,14305.28,18-25,300-600,1
30f86f86-11d6-495d-8d38-dfd5dcb03c3a,2024-03-28,despite,"Kelly, Velasquez and Dickerson",1143.91,83,94944.53000000001,29,Female,Port Tammyberg,Cash,2024,3,1,Mar,94944.53000000001,26-35,900-1200,0
f9b0ec5d-3468-40ab-b4b9-fc2464fbcab3,2024-05-17,service,Coleman LLC,163.19,82,13381.58,41,Other,Lake Sheila,Debit Card,2024,5,2,May,13381.58,36-45,< 300,1
b515cddd-d4ba-4f43-9b07-291771c1e0a1,2024-02-27,fund,Bradshaw Inc,619.85,95,58885.75,48,Male,North Kennethmouth,Online,2024,2,1,Feb,58885.75,46-55,600-900,2
180ccf5c-ce50-4f7b-9290-eaa589d233c0,2024-01-30,start,Noble Group,887.6,54,47930.4,37,Other,Port Mark,Debit Card,2024,1,1,Jan,47930.4,36-45,600-900,3
2b7d6cfd-afdb-4dfb-8355-e81d64b5c38b,2024-03-22,benefit,Jones-Gross,443.05,95,42089.75,47,Male,Lake Diana,Debit Card,2024,3,1,Mar,42089.75,46-55,300-600,2
271ea241-ee6b-425a-b5d6-5b9fcf2830cb,2024-04-02,sort,"Roth, Franklin and Hernandez",157.5,87,13702.5,55,Male,Nicolestad,Online,2024,4,2,Apr,13702.5,46-55,< 300,2
4accedb9-a944-4a06-a9eb-fdbbd1b7ca78,2024-03-17,seven,Brown Group,463.3,34,15752.2,19,Female,Ericstad,Credit Card,2024,3,1,Mar,15752.2,18-25,300-600,1
4b29f834-10c4-4f1a-9b7b-b2a240232a14,2024-06-04,someone,"Norman, West and Mata",1066.94,81,86422.14,22,Other,Rayville,Cash,2024,6,2,Jun,86422.14,18-25,900-1200,3
dfa4beca-1ebe-46c1-90aa-6e28c8e044f7,2024-03-06,late,Day-Wang,688.69,14,9641.66,23,Male,East Johntown,Online,2024,3,1,Mar,9641.66,18-25,600-900,1
66f814e9-4f31-40a5-8f32-fa00b6b2a0f6,2024-02-12,image,"Lang, Arnold and Holmes",157.54,18,2835.72,20,Other,North Christinetown,Credit Card,2024,2,1,Feb,2835.72,18-25,< 300,1
ad40d7b6-cae0-4c24-be3c-e9110e386279,2024-05-28,property,"Ayers, Reyes and Lee",808.78,1,808.78,21,Other,Kathyfort,Credit Card,2024,5,2,May,808.78,18-25,600-900,1
8084578e-c7f4-4a77-9177-22e62a1f2ebf,2024-04-09,born,"Lee, Rodgers and Jordan",739.42,54,39928.68,43,Other,Jamiefort,Debit Card,2024,4,2,Apr,39928.68,36-45,600-900,2
5c03c53e-d4d0-4e42-873c-cc257f3cd195,2024-01-04,should,"Larson, Ruiz and Beasley",1128.1,69,77838.9,55,Other,South Daniel,Credit Card,2024,1,1,Jan,77838.9,46-55,900-1200,0
8ef34b73-27a5-4791-b837-3eb962a9fe0d,2024-05-06,physical,Hernandez and Sons,784.93,65,51020.45,29,Female,Devinfurt,Debit Card,2024,5,2,May,51020.45,26-35,600-900,3
eb326aaa-f7d6-46a0-b20b-6f80dca555b5,2024-03-21,could,Hodge-Perry,520.93,51,26567.429999999997,62,Male,New Samuel,Debit Card,2024,3,1,Mar,26567.429999999997,56-65,300-600,2
60fb609a-ba93-4cbd-bff3-01d13238f71d,2024-02-23,upon,"Ibarra, Jackson and Potter",245.81,36,8849.16,34,Other,Lake Amanda,Debit Card,2024,2,1,Feb,8849.16,26-35,< 300,1
e41b3943-d8e1-4208-9df5-af3f34b2c70e,2024-02-13,treat,"Johnson, Figueroa and Jones",1085.52,38,41249.76,36,Female,North Manuelshire,Online,2024,2,1,Feb,41249.76,36-45,900-1200,3
0c84d254-8e66-4a1b-bf6f-7e069ebb719a,2024-01-06,case,"Bailey, Roy and Barnes",193.77,74,14338.980000000001,23,Other,Lake Randyfurt,Debit Card,2024,1,1,Jan,14338.980000000001,18-25,< 300,1
821fa086-7197-4c69-9733-1dcc939af665,2024-04-06,sing,Cobb LLC,1178.88,89,104920.32,53,Male,Jimchester,Online,2024,4,2,Apr,104920.32,46-55,900-1200,0
6964a993-f882-40a0-9e12-15db2c984b42,2024-04-23,receive,Miller-Cortez,508.76,76,38665.76,27,Other,Marquezstad,Debit Card,2024,4,2,Apr,38665.76,26-35,300-600,1
c76b0a01-44a9-437e-9c7c-9d65351ef2b0,2024-01-27,everything,Obrien-Arnold,208.32,75,15624.0,37,Female,Matthewburgh,Online,2024,1,1,Jan,15624.0,36-45,< 300,1
f1c8e141-fac1-4a19-bc49-2b1397241bd5,2024-05-20,dark,Gallagher-Campbell,887.06,60,53223.6,62,Male,Jeanmouth,Credit Card,2024,5,2,May,53223.6,56-65,600-900,2
72d249fb-c62e-4894-be5f-81f157fcfd2f,2024-05-07,home,Payne Group,1041.67,13,13541.710000000001,51,Other,North Scott,Credit Card,2024,5,2,May,13541.710000000001,46-55,900-1200,2
fdd350a0-77de-454d-af2d-d1533913542a,2024-05-16,like,"Kim, Ortega and Jones",849.64,25,21241.0,32,Female,Lake Debbie,Online,2024,5,2,May,21241.0,26-35,600-900,3
d830c382-2f68-4f61-aa3a-8e32120a4d2e,2024-02-03,let,"Webb, Orr and Benson",115.22,54,6221.88,27,Other,Colehaven,Debit Card,2024,2,1,Feb,6221.88,26-35,< 300,1
c07fff34-92b2-42e0-982b-6dd160b071e1,2024-04-02,operation,"Duncan, Mendoza and Mcdowell",1477.14,90,131907.40625,51,Other,South Brandon,Debit Card,2024,4,2,Apr,132942.6,46-55,> 1200,0
907e38d0-0342-4614-8287-b29810366a20,2024-06-13,movie,Conrad Ltd,107.05,3,321.15,52,Male,Wrightchester,Online,2024,6,2,Jun,321.15,46-55,< 300,2
4725f44c-24e7-4e79-807e-965e5aea8f9c,2024-01-17,him,"Cooper, Johnson and Townsend",221.85,98,21741.3,31,Other,Phyllistown,Online,2024,1,1,Jan,21741.3,26-35,< 300,1
c3a05db4-39a4-420d-9c2f-d21d2b81219a,2024-06-29,attack,Payne and Sons,985.15,98,96544.7,55,Male,Port Kelsey,Debit Card,2024,6,2,Jun,96544.7,46-55,900-1200,0
631a8080-bfa4-4324-a1a1-708590b58946,2024-05-06,must,"Miranda, Chang and Hansen",1184.61,47,55676.67,58,Female,Maysfurt,Online,2024,5,2,May,55676.67,56-65,900-1200,0
029e8032-158d-42ce-8b8d-eeb547f035db,2024-02-15,project,Thompson-Orr,688.29,91,62634.39,46,Male,Taylorborough,Online,2024,2,1,Feb,62634.39,46-55,600-900,2
0be6b587-4219-490c-aa90-179b10c0d066,2024-06-24,third,Lopez-Clements,1104.15,79,87227.85,59,Female,West Michael,Credit Card,2024,6,2,Jun,87227.85,56-65,900-1200,0
a381738c-a2b4-4a1a-9957-bcbe320cf067,2024-06-10,new,Lang-Garza,732.04,12,8784.48,51,Other,East Josephhaven,Debit Card,2024,6,2,Jun,8784.48,46-55,600-900,2
7b08c5b3-6832-40b6-9fb7-d2c778e42145,2024-02-04,yourself,Roth-Crawford,1022.16,73,74617.68,23,Male,Joymouth,Debit Card,2024,2,1,Feb,74617.68,18-25,900-1200,3
57a14899-fdc3-4bc4-82fb-dee041cc5085,2024-03-29,build,Andrews-Martin,1134.19,95,107748.05,21,Male,East Brian,Credit Card,2024,3,1,Mar,107748.05,18-25,900-1200,0
af293118-b00a-4dba-b459-643f8520d977,2024-03-19,could,Mckay-Turner,551.79,40,22071.6,63,Other,Peterville,Cash,2024,3,1,Mar,22071.6,56-65,300-600,2
8963d2df-b41b-4cbe-8518-cf70e0084c32,2024-05-19,product,"George, Miller and Pitts",643.18,38,24440.839999999997,61,Female,East Jeremyborough,Cash,2024,5,2,May,24440.839999999997,56-65,600-900,2
64059c20-dcce-4855-a54a-253b1fff6fc0,2024-07-03,house,White LLC,325.48,8,2603.84,25,Other,Port Robertside,Credit Card,2024,7,3,Jul,2603.84,18-25,300-600,1
2854bddf-ed59-41f1-8479-21469066db0a,2024-05-09,yourself,"Pope, Delgado and Wood",1151.03,44,50645.32,28,Male,Kelliemouth,Cash,2024,5,2,May,50645.32,26-35,900-1200,3
5715966f-620a-44f4-b08d-9c444264c4c1,2024-06-14,open,Smith-Rice,1429.03,39,55732.17,50,Other,Allisonburgh,Online,2024,6,2,Jun,55732.17,46-55,> 1200,0
e80fb133-a2ed-4e36-90b1-35824be82c1c,2024-07-06,consumer,Browning-Durham,203.41,31,6305.71,24,Female,South Alexis,Online,2024,7,3,Jul,6305.71,18-25,< 300,1
e24a5e01-58fc-4b60-ad3d-ea4d0311562a,2024-04-22,develop,"Mclaughlin, Wilson and Hunter",163.62,85,13907.7,50,Male,Michellehaven,Credit Card,2024,4,2,Apr,13907.7,46-55,< 300,2
491df6cd-be42-4e12-a049-1c7609a23287,2024-07-10,rather,"Tanner, Schwartz and Weber",1083.41,41,44419.810000000005,45,Male,West Sarah,Online,2024,7,3,Jul,44419.810000000005,36-45,900-1200,3
c05f4a0d-cdff-413b-82c6-a5522ce92982,2024-05-29,heavy,Cochran LLC,879.86,75,65989.5,62,Other,New Michael,Cash,2024,5,2,May,65989.5,56-65,600-900,0
ed544e0a-5f6d-4e30-aa78-0182fa0d2d59,2024-07-18,around,"Rivera, Garcia and Lewis",1170.21,8,9361.68,44,Other,West Chad,Online,2024,7,3,Jul,9361.68,36-45,900-1200,3
94250109-a3a9-43a4-9443-497b3972262f,2024-03-15,blood,Washington Inc,1396.17,56,78185.52,58,Other,South Jason,Online,2024,3,1,Mar,78185.52,56-65,> 1200,0
4eb4199a-ef91-4628-ba3c-41c63339a2be,2024-06-27,what,Washington PLC,481.52,47,22631.44,23,Male,Port Michaelton,Debit Card,2024,6,2,Jun,22631.44,18-25,300-600,1
bceb5de7-8aca-481e-a9cc-d597dd5a6bd4,2024-04-04,because,Rosario-Woods,501.28,89,44613.92,28,Other,Port Paulstad,Debit Card,2024,4,2,Apr,44613.92,26-35,300-600,1
07d2b6a9-3e14-400a-be8a-78a04561b012,2024-03-10,mean,Foster PLC,1201.43,20,24028.600000000002,48,Other,Valentinefort,Credit Card,2024,3,1,Mar,24028.600000000002,46-55,> 1200,2
d4bf1d86-3aac-4eeb-9cbd-2612f274b55b,2024-02-26,service,"Bates, Miller and Burns",500.75,28,14021.0,18,Other,South Christopher,Cash,2024,2,1,Feb,14021.0,,300-600,1
c7b63862-70f2-4008-83fb-ffe5e4b3f1d9,2024-06-21,ready,"Taylor, Rowe and Nelson",184.9,42,7765.8,61,Female,South Laura,Online,2024,6,2,Jun,7765.8,56-65,< 300,2
d065b78c-b6c8-4ddd-bc81-b7ea28636d08,2024-03-13,hundred,"Nichols, Morales and Knight",690.06,84,57965.03999999999,58,Female,Port Tiffanyborough,Online,2024,3,1,Mar,57965.03999999999,56-65,600-900,2
a16365ec-5d31-4273-8702-a1e985d46d4e,2024-03-12,oil,Frost-Sutton,260.38,10,2603.8,18,Female,Pattyview,Cash,2024,3,1,Mar,2603.8,,< 300,1
9687e9aa-1714-40c8-b210-4f52ce83d84b,2024-06-21,owner,"Joseph, Trevino and Salinas",535.11,72,38527.92,55,Female,Browntown,Cash,2024,6,2,Jun,38527.92,46-55,300-600,2
